time, x1, x2, x3
980.39,4.70511,3.82833,0.350783
980.4,4.66306,3.88289,0.349228
980.41,4.62047,3.93712,0.347541
980.42,4.57736,3.99104,0.345725
980.43,4.53374,4.04463,0.343779
980.44,4.4896,4.09789,0.341706
980.45,4.44495,4.15081,0.339508
980.46,4.39979,4.20339,0.337185
980.47,4.35414,4.25562,0.33474
980.48,4.30799,4.3075,0.332175
980.49,4.26135,4.35901,0.329493
980.5,4.21422,4.41016,0.326696
980.51,4.16661,4.46093,0.323786
980.52,4.11853,4.51133,0.320767
980.53,4.06997,4.56135,0.317641
980.54,4.02095,4.61097,0.314413
980.55,3.97146,4.66021,0.311084
980.56,3.92152,4.70904,0.30766
980.57,3.87113,4.75747,0.304142
980.58,3.82029,4.80549,0.300536
980.59,3.76901,4.8531,0.296845
980.6,3.7173,4.90028,0.293073
980.61,3.66515,4.94704,0.289225
980.62,3.61257,4.99337,0.285304
980.63,3.55958,5.03927,0.281315
980.64,3.50616,5.08472,0.277263
980.65,3.45234,5.12973,0.273151
980.66,3.39811,5.17428,0.268985
980.67,3.34347,5.21839,0.26477
980.68,3.28844,5.26203,0.260508
980.69,3.23302,5.3052,0.256206
980.7,3.17722,5.34791,0.251869
980.71,3.12103,5.39014,0.2475
980.72,3.06447,5.43189,0.243104
980.73,3.00753,5.47315,0.238687
980.74,2.95023,5.51393,0.234253
980.75,2.89257,5.55421,0.229806
980.76,2.83455,5.59399,0.225351
980.77,2.77619,5.63328,0.220893
980.78,2.71747,5.67205,0.216436
980.79,2.65842,5.71031,0.211984
980.8,2.59903,5.74806,0.207542
980.81,2.53931,5.78528,0.203114
980.82,2.47926,5.82198,0.198703
980.83,2.4189,5.85815,0.194315
980.84,2.35821,5.89379,0.189953
980.85,2.29722,5.92889,0.185621
980.86,2.23593,5.96345,0.181322
980.87,2.17433,5.99746,0.17706
980.88,2.11244,6.03093,0.172838
980.89,2.05025,6.06383,0.16866
980.9,1.98779,6.09619,0.164528
980.91,1.92504,6.12797,0.160445
980.92,1.86202,6.1592,0.156415
980.93,1.79873,6.18985,0.15244
980.94,1.73518,6.21993,0.148522
980.95,1.67136,6.24943,0.144663
980.96,1.6073,6.27835,0.140866
980.97,1.54298,6.30669,0.137133
980.98,1.47842,6.33444,0.133466
980.99,1.41363,6.36159,0.129865
981,1.3486,6.38816,0.126333
981.01,1.28334,6.41412,0.122871
981.02,1.21786,6.43948,0.11948
981.03,1.15216,6.46423,0.116161
981.04,1.08625,6.48838,0.112915
981.05,1.02014,6.51191,0.109742
981.06,0.95382,6.53483,0.106643
981.07,0.887308,6.55712,0.103619
981.08,0.820607,6.5788,0.10067
981.09,0.753721,6.59985,0.0977949
981.1,0.686656,6.62027,0.0949951
981.11,0.619417,6.64006,0.09227
981.12,0.552011,6.65922,0.0896193
981.13,0.484442,6.67774,0.0870426
981.14,0.416717,6.69562,0.0845396
981.15,0.348841,6.71286,0.0821095
981.16,0.28082,6.72945,0.0797517
981.17,0.212659,6.74539,0.0774654
981.18,0.144364,6.76068,0.0752498
981.19,0.0759422,6.77532,0.0731039
981.2,0.00739801,6.7893,0.0710267
981.21,-0.0612623,6.80262,0.069017
981.22,-0.130033,6.81528,0.0670738
981.23,-0.198907,6.82728,0.0651957
981.24,-0.26788,6.83861,0.0633817
981.25,-0.336945,6.84928,0.0616302
981.26,-0.406096,6.85927,0.05994
981.27,-0.475328,6.86859,0.0583098
981.28,-0.544632,6.87724,0.0567379
981.29,-0.614005,6.88521,0.0552231
981.3,-0.683439,6.8925,0.0537639
981.31,-0.752928,6.89911,0.0523587
981.32,-0.822466,6.90504,0.051006
981.33,-0.892047,6.91028,0.0497044
981.34,-0.961664,6.91484,0.0484524
981.35,-1.03131,6.9187,0.0472485
981.36,-1.10098,6.92188,0.0460911
981.37,-1.17067,6.92437,0.0449787
981.38,-1.24037,6.92617,0.0439099
981.39,-1.31007,6.92727,0.0428832
981.4,-1.37977,6.92767,0.0418971
981.41,-1.44946,6.92738,0.0409503
981.42,-1.51913,6.92639,0.0400412
981.43,-1.58878,6.92471,0.0391686
981.44,-1.65841,6.92232,0.0383309
981.45,-1.72799,6.91923,0.037527
981.46,-1.79754,6.91543,0.0367555
981.47,-1.86704,6.91094,0.0360151
981.48,-1.93648,6.90574,0.0353045
981.49,-2.00585,6.89983,0.0346226
981.5,-2.07516,6.89322,0.0339682
981.51,-2.1444,6.8859,0.0333401
981.52,-2.21355,6.87787,0.0327372
981.53,-2.28261,6.86914,0.0321584
981.54,-2.35157,6.8597,0.0316027
981.55,-2.42043,6.84955,0.031069
981.56,-2.48918,6.83869,0.0305565
981.57,-2.55781,6.82712,0.0300641
981.58,-2.62632,6.81484,0.0295909
981.59,-2.6947,6.80185,0.0291361
981.6,-2.76294,6.78815,0.0286989
981.61,-2.83103,6.77375,0.0282783
981.62,-2.89898,6.75863,0.0278737
981.63,-2.96676,6.7428,0.0274844
981.64,-3.03438,6.72626,0.0271095
981.65,-3.10183,6.70902,0.0267485
981.66,-3.16909,6.69106,0.0264006
981.67,-3.23617,6.6724,0.0260653
981.68,-3.30306,6.65303,0.0257419
981.69,-3.36975,6.63295,0.02543
981.7,-3.43622,6.61217,0.0251289
981.71,-3.50249,6.59068,0.0248381
981.72,-3.56853,6.56848,0.0245573
981.73,-3.63435,6.54558,0.0242858
981.74,-3.69993,6.52198,0.0240233
981.75,-3.76527,6.49767,0.0237693
981.76,-3.83035,6.47266,0.0235235
981.77,-3.89519,6.44695,0.0232854
981.78,-3.95976,6.42055,0.0230548
981.79,-4.02406,6.39344,0.0228313
981.8,-4.08808,6.36564,0.0226145
981.81,-4.15182,6.33714,0.0224041
981.82,-4.21527,6.30795,0.0221999
981.83,-4.27842,6.27807,0.0220017
981.84,-4.34127,6.2475,0.021809
981.85,-4.4038,6.21624,0.0216218
981.86,-4.46602,6.18429,0.0214397
981.87,-4.52792,6.15165,0.0212626
981.88,-4.58948,6.11834,0.0210902
981.89,-4.6507,6.08434,0.0209224
981.9,-4.71158,6.04966,0.0207589
981.91,-4.77211,6.0143,0.0205997
981.92,-4.83228,5.97828,0.0204444
981.93,-4.89208,5.94157,0.0202931
981.94,-4.95151,5.9042,0.0201455
981.95,-5.01057,5.86616,0.0200014
981.96,-5.06923,5.82745,0.0198609
981.97,-5.12751,5.78809,0.0197237
981.98,-5.18539,5.74806,0.0195897
981.99,-5.24286,5.70737,0.0194588
982,-5.29992,5.66603,0.0193309
982.01,-5.35657,5.62404,0.019206
982.02,-5.41278,5.5814,0.0190839
982.03,-5.46857,5.53811,0.0189645
982.04,-5.52392,5.49418,0.0188477
982.05,-5.57883,5.44961,0.0187335
982.06,-5.63329,5.4044,0.0186218
982.07,-5.68729,5.35856,0.0185126
982.08,-5.74083,5.31209,0.0184057
982.09,-5.7939,5.26499,0.018301
982.1,-5.84649,5.21727,0.0181986
982.11,-5.89861,5.16893,0.0180984
982.12,-5.95023,5.11998,0.0180003
982.13,-6.00136,5.07041,0.0179042
982.14,-6.05199,5.02024,0.0178102
982.15,-6.10212,4.96945,0.0177181
982.16,-6.15174,4.91807,0.017628
982.17,-6.20083,4.86609,0.0175397
982.18,-6.24941,4.81352,0.0174532
982.19,-6.29745,4.76036,0.0173685
982.2,-6.34496,4.70661,0.0172856
982.21,-6.39193,4.65229,0.0172044
982.22,-6.43835,4.59739,0.0171249
982.23,-6.48422,4.54191,0.0170471
982.24,-6.52952,4.48587,0.0169708
982.25,-6.57427,4.42927,0.0168962
982.26,-6.61845,4.3721,0.016823
982.27,-6.66205,4.31439,0.0167515
982.28,-6.70507,4.25612,0.0166814
982.29,-6.7475,4.19731,0.0166128
982.3,-6.78934,4.13796,0.0165456
982.31,-6.83059,4.07808,0.0164799
982.32,-6.87123,4.01767,0.0164156
982.33,-6.91127,3.95673,0.0163526
982.34,-6.95069,3.89527,0.016291
982.35,-6.9895,3.8333,0.0162308
982.36,-7.02768,3.77081,0.0161718
982.37,-7.06524,3.70783,0.0161142
982.38,-7.10216,3.64434,0.0160578
982.39,-7.13844,3.58036,0.0160027
982.4,-7.17409,3.5159,0.0159488
982.41,-7.20908,3.45095,0.0158961
982.42,-7.24342,3.38552,0.0158447
982.43,-7.2771,3.31962,0.0157944
982.44,-7.31013,3.25326,0.0157454
982.45,-7.34248,3.18644,0.0156975
982.46,-7.37417,3.11916,0.0156507
982.47,-7.40518,3.05143,0.0156051
982.48,-7.43551,2.98326,0.0155605
982.49,-7.46515,2.91466,0.0155171
982.5,-7.49411,2.84562,0.0154748
982.51,-7.52237,2.77616,0.0154336
982.52,-7.54994,2.70628,0.0153934
982.53,-7.57681,2.63599,0.0153544
982.54,-7.60297,2.56529,0.0153163
982.55,-7.62842,2.49419,0.0152793
982.56,-7.65315,2.4227,0.0152433
982.57,-7.67717,2.35082,0.0152084
982.58,-7.70047,2.27856,0.0151744
982.59,-7.72305,2.20593,0.0151415
982.6,-7.74489,2.13293,0.0151095
982.61,-7.76601,2.05956,0.0150786
982.62,-7.78638,1.98585,0.0150486
982.63,-7.80602,1.91178,0.0150195
982.64,-7.82492,1.83737,0.0149915
982.65,-7.84307,1.76263,0.0149644
982.66,-7.86047,1.68757,0.0149382
982.67,-7.87712,1.61218,0.014913
982.68,-7.89301,1.53647,0.0148887
982.69,-7.90814,1.46047,0.0148653
982.7,-7.92252,1.38416,0.0148429
982.71,-7.93612,1.30755,0.0148214
982.72,-7.94896,1.23067,0.0148008
982.73,-7.96103,1.1535,0.0147811
982.74,-7.97233,1.07606,0.0147623
982.75,-7.98285,0.99836,0.0147444
982.76,-7.99259,0.920401,0.0147274
982.77,-8.00155,0.842192,0.0147113
982.78,-8.00973,0.763741,0.014696
982.79,-8.01712,0.685055,0.0146817
982.8,-8.02372,0.606141,0.0146682
982.81,-8.02953,0.527008,0.0146556
982.82,-8.03455,0.447661,0.0146439
982.83,-8.03878,0.36811,0.0146331
982.84,-8.04221,0.288361,0.0146231
982.85,-8.04484,0.208422,0.014614
982.86,-8.04667,0.1283,0.0146058
982.87,-8.0477,0.0480039,0.0145984
982.88,-8.04792,-0.0324593,0.0145919
982.89,-8.04734,-0.113082,0.0145862
982.9,-8.04595,-0.193856,0.0145814
982.91,-8.04375,-0.274774,0.0145775
982.92,-8.04074,-0.355827,0.0145744
982.93,-8.03693,-0.437009,0.0145722
982.94,-8.03229,-0.518311,0.0145709
982.95,-8.02685,-0.599726,0.0145704
982.96,-8.02059,-0.681244,0.0145708
982.97,-8.01352,-0.76286,0.014572
982.98,-8.00563,-0.844564,0.0145741
982.99,-7.99692,-0.926348,0.0145771
983,-7.98739,-1.0082,0.0145809
983.01,-7.97704,-1.09013,0.0145856
983.02,-7.96588,-1.1721,0.0145911
983.03,-7.95389,-1.25413,0.0145976
983.04,-7.94109,-1.33619,0.0146049
983.05,-7.92746,-1.41829,0.014613
983.06,-7.91301,-1.50041,0.0146221
983.07,-7.89775,-1.58255,0.014632
983.08,-7.88166,-1.6647,0.0146428
983.09,-7.86474,-1.74684,0.0146545
983.1,-7.84701,-1.82898,0.0146671
983.11,-7.82846,-1.91109,0.0146806
983.12,-7.80908,-1.99319,0.014695
983.13,-7.78889,-2.07525,0.0147103
983.14,-7.76787,-2.15726,0.0147265
983.15,-7.74604,-2.23923,0.0147436
983.16,-7.72338,-2.32114,0.0147616
983.17,-7.69991,-2.40298,0.0147806
983.18,-7.67562,-2.48475,0.0148005
983.19,-7.65051,-2.56643,0.0148213
983.2,-7.62459,-2.64802,0.014843
983.21,-7.59785,-2.72951,0.0148657
983.22,-7.5703,-2.81089,0.0148894
983.23,-7.54193,-2.89216,0.014914
983.24,-7.51275,-2.9733,0.0149396
983.25,-7.48276,-3.0543,0.0149661
983.26,-7.45197,-3.13517,0.0149937
983.27,-7.42036,-3.21588,0.0150222
983.28,-7.38795,-3.29643,0.0150518
983.29,-7.35473,-3.37682,0.0150823
983.3,-7.32071,-3.45703,0.0151139
983.31,-7.2859,-3.53706,0.0151464
983.32,-7.25028,-3.6169,0.0151801
983.33,-7.21386,-3.69653,0.0152147
983.34,-7.17665,-3.77596,0.0152504
983.35,-7.13865,-3.85516,0.0152872
983.36,-7.09985,-3.93415,0.0153251
983.37,-7.06027,-4.0129,0.0153641
983.38,-7.0199,-4.0914,0.0154041
983.39,-6.97875,-4.16966,0.0154453
983.4,-6.93682,-4.24765,0.0154876
983.41,-6.89411,-4.32538,0.015531
983.42,-6.85063,-4.40283,0.0155756
983.43,-6.80637,-4.48,0.0156213
983.44,-6.76134,-4.55688,0.0156683
983.45,-6.71554,-4.63345,0.0157164
983.46,-6.66898,-4.70972,0.0157657
983.47,-6.62167,-4.78567,0.0158163
983.48,-6.57359,-4.86129,0.0158681
983.49,-6.52476,-4.93658,0.0159211
983.5,-6.47518,-5.01153,0.0159754
983.51,-6.42485,-5.08613,0.0160311
983.52,-6.37378,-5.16037,0.016088
983.53,-6.32196,-5.23424,0.0161462
983.54,-6.26942,-5.30774,0.0162058
983.55,-6.21613,-5.38086,0.0162667
983.56,-6.16212,-5.45359,0.0163291
983.57,-6.10739,-5.52592,0.0163928
983.58,-6.05194,-5.59784,0.0164579
983.59,-5.99576,-5.66934,0.0165245
983.6,-5.93888,-5.74043,0.0165926
983.61,-5.88129,-5.81108,0.0166622
983.62,-5.82299,-5.88129,0.0167332
983.63,-5.764,-5.95106,0.0168058
983.64,-5.70431,-6.02038,0.01688
983.65,-5.64393,-6.08923,0.0169557
983.66,-5.58287,-6.15761,0.0170331
983.67,-5.52112,-6.22551,0.0171121
983.68,-5.4587,-6.29293,0.0171928
983.69,-5.39561,-6.35986,0.0172751
983.7,-5.33185,-6.42628,0.0173592
983.71,-5.26743,-6.49219,0.0174451
983.72,-5.20236,-6.55759,0.0175327
983.73,-5.13663,-6.62247,0.0176221
983.74,-5.07026,-6.68681,0.0177134
983.75,-5.00325,-6.75062,0.0178066
983.76,-4.93561,-6.81388,0.0179017
983.77,-4.86733,-6.87658,0.0179987
983.78,-4.79844,-6.93873,0.0180977
983.79,-4.72892,-7.00031,0.0181987
983.8,-4.6588,-7.06131,0.0183019
983.81,-4.58807,-7.12172,0.0184071
983.82,-4.51673,-7.18155,0.0185144
983.83,-4.44481,-7.24078,0.0186239
983.84,-4.37229,-7.29941,0.0187357
983.85,-4.29919,-7.35742,0.0188497
983.86,-4.22552,-7.41482,0.0189661
983.87,-4.15128,-7.47159,0.0190848
983.88,-4.07647,-7.52773,0.0192059
983.89,-4.00111,-7.58323,0.0193295
983.9,-3.9252,-7.63808,0.0194556
983.91,-3.84874,-7.69228,0.0195842
983.92,-3.77175,-7.74583,0.0197155
983.93,-3.69422,-7.7987,0.0198494
983.94,-3.61617,-7.8509,0.0199861
983.95,-3.53761,-7.90242,0.0201256
983.96,-3.45853,-7.95326,0.0202679
983.97,-3.37895,-8.00341,0.0204131
983.98,-3.29887,-8.05285,0.0205613
983.99,-3.2183,-8.10159,0.0207126
984,-3.13726,-8.14962,0.0208669
984.01,-3.05573,-8.19693,0.0210245
984.02,-2.97374,-8.24352,0.0211853
984.03,-2.89129,-8.28938,0.0213494
984.04,-2.80838,-8.3345,0.0215169
984.05,-2.72503,-8.37889,0.0216879
984.06,-2.64124,-8.42252,0.0218625
984.07,-2.55702,-8.4654,0.0220407
984.08,-2.47238,-8.50752,0.0222227
984.09,-2.38732,-8.54887,0.0224085
984.1,-2.30185,-8.58946,0.0225983
984.11,-2.21598,-8.62927,0.022792
984.12,-2.12972,-8.66829,0.0229899
984.13,-2.04308,-8.70653,0.023192
984.14,-1.95606,-8.74398,0.0233984
984.15,-1.86867,-8.78063,0.0236092
984.16,-1.78092,-8.81647,0.0238246
984.17,-1.69282,-8.85151,0.0240446
984.18,-1.60437,-8.88573,0.0242695
984.19,-1.51559,-8.91914,0.0244992
984.2,-1.42648,-8.95172,0.024734
984.21,-1.33706,-8.98347,0.0249739
984.22,-1.24732,-9.01439,0.0252192
984.23,-1.15727,-9.04448,0.0254699
984.24,-1.06694,-9.07372,0.0257262
984.25,-0.976317,-9.10211,0.0259882
984.26,-0.885419,-9.12965,0.0262561
984.27,-0.794253,-9.15633,0.0265301
984.28,-0.702826,-9.18216,0.0268103
984.29,-0.611148,-9.20712,0.0270969
984.3,-0.519229,-9.23121,0.0273901
984.31,-0.427075,-9.25443,0.0276901
984.32,-0.334697,-9.27677,0.027997
984.33,-0.242103,-9.29823,0.0283111
984.34,-0.149301,-9.3188,0.0286325
984.35,-0.0563022,-9.33849,0.0289615
984.36,0.036886,-9.35728,0.0292984
984.37,0.130254,-9.37518,0.0296432
984.38,0.223794,-9.39217,0.0299963
984.39,0.317495,-9.40827,0.030358
984.4,0.411349,-9.42346,0.0307284
984.41,0.505346,-9.43773,0.0311078
984.42,0.599478,-9.4511,0.0314966
984.43,0.693735,-9.46355,0.0318949
984.44,0.788108,-9.47508,0.0323032
984.45,0.882588,-9.48568,0.0327217
984.46,0.977164,-9.49537,0.0331506
984.47,1.07183,-9.50412,0.0335905
984.48,1.16657,-9.51195,0.0340415
984.49,1.26138,-9.51884,0.0345041
984.5,1.35626,-9.52479,0.0349786
984.51,1.45118,-9.52981,0.0354655
984.52,1.54614,-9.53389,0.035965
984.53,1.64113,-9.53702,0.0364777
984.54,1.73615,-9.53921,0.037004
984.55,1.83117,-9.54046,0.0375443
984.56,1.9262,-9.54075,0.0380991
984.57,2.02122,-9.54009,0.0386689
984.58,2.11623,-9.53849,0.0392542
984.59,2.2112,-9.53592,0.0398555
984.6,2.30615,-9.5324,0.0404734
984.61,2.40104,-9.52793,0.0411085
984.62,2.49588,-9.52249,0.0417613
984.63,2.59065,-9.5161,0.0424326
984.64,2.68535,-9.50875,0.0431228
984.65,2.77996,-9.50043,0.0438328
984.66,2.87448,-9.49115,0.0445632
984.67,2.96889,-9.4809,0.0453147
984.68,3.06319,-9.46969,0.0460882
984.69,3.15736,-9.45752,0.0468845
984.7,3.25139,-9.44438,0.0477043
984.71,3.34529,-9.43027,0.0485486
984.72,3.43903,-9.41519,0.0494183
984.73,3.5326,-9.39915,0.0503143
984.74,3.626,-9.38214,0.0512376
984.75,3.71921,-9.36416,0.0521893
984.76,3.81224,-9.34521,0.0531704
984.77,3.90505,-9.32529,0.0541822
984.78,3.99765,-9.30441,0.0552258
984.79,4.09003,-9.28256,0.0563024
984.8,4.18218,-9.25974,0.0574133
984.81,4.27408,-9.23595,0.05856
984.82,4.36572,-9.2112,0.0597438
984.83,4.4571,-9.18548,0.0609662
984.84,4.54821,-9.1588,0.0622288
984.85,4.63903,-9.13115,0.0635332
984.86,4.72956,-9.10255,0.0648812
984.87,4.81978,-9.07297,0.0662746
984.88,4.90969,-9.04244,0.0677152
984.89,4.99927,-9.01095,0.0692049
984.9,5.08852,-8.9785,0.070746
984.91,5.17742,-8.94509,0.0723405
984.92,5.26597,-8.91073,0.0739907
984.93,5.35415,-8.87542,0.075699
984.94,5.44196,-8.83915,0.0774679
984.95,5.52938,-8.80194,0.0793001
984.96,5.61641,-8.76377,0.0811983
984.97,5.70303,-8.72466,0.0831654
984.98,5.78924,-8.68461,0.0852044
984.99,5.87502,-8.64362,0.0873185
985,5.96036,-8.60169,0.0895112
985.01,6.04526,-8.55882,0.0917858
985.02,6.1297,-8.51502,0.0941462
985.03,6.21367,-8.47029,0.0965962
985.04,6.29717,-8.42463,0.09914
985.05,6.38018,-8.37804,0.101782
985.06,6.46269,-8.33054,0.104526
985.07,6.54469,-8.28211,0.107378
985.08,6.62618,-8.23277,0.110342
985.09,6.70714,-8.18252,0.113424
985.1,6.78756,-8.13136,0.116628
985.11,6.86743,-8.0793,0.119962
985.12,6.94674,-8.02633,0.123432
985.13,7.02548,-7.97247,0.127042
985.14,7.10365,-7.91771,0.130802
985.15,7.18122,-7.86207,0.134717
985.16,7.25819,-7.80554,0.138795
985.17,7.33455,-7.74813,0.143045
985.18,7.41029,-7.68984,0.147474
985.19,7.48539,-7.63068,0.152092
985.2,7.55986,-7.57066,0.156908
985.21,7.63367,-7.50977,0.161932
985.22,7.70681,-7.44802,0.167174
985.23,7.77928,-7.38543,0.172646
985.24,7.85106,-7.32198,0.178358
985.25,7.92215,-7.2577,0.184323
985.26,7.99253,-7.19257,0.190554
985.27,8.06218,-7.12662,0.197065
985.28,8.13111,-7.05984,0.203869
985.29,8.1993,-6.99224,0.210983
985.3,8.26673,-6.92382,0.218421
985.31,8.3334,-6.8546,0.226201
985.32,8.3993,-6.78457,0.234341
985.33,8.46441,-6.71375,0.242859
985.34,8.52871,-6.64214,0.251775
985.35,8.59221,-6.56975,0.26111
985.36,8.65488,-6.49658,0.270886
985.37,8.71672,-6.42264,0.281126
985.38,8.77771,-6.34794,0.291856
985.39,8.83784,-6.27248,0.3031
985.4,8.89709,-6.19627,0.314887
985.41,8.95546,-6.11933,0.327244
985.42,9.01293,-6.04164,0.340204
985.43,9.06948,-5.96324,0.353797
985.44,9.12511,-5.88411,0.368058
985.45,9.1798,-5.80427,0.383022
985.46,9.23353,-5.72373,0.398727
985.47,9.2863,-5.6425,0.415214
985.48,9.33807,-5.56058,0.432523
985.49,9.38885,-5.47798,0.4507
985.5,9.43861,-5.39472,0.469791
985.51,9.48734,-5.31079,0.489844
985.52,9.53503,-5.22622,0.510912
985.53,9.58164,-5.141,0.53305
985.54,9.62718,-5.05515,0.556314
985.55,9.67162,-4.96868,0.580766
985.56,9.71493,-4.8816,0.606468
985.57,9.75711,-4.79391,0.633487
985.58,9.79813,-4.70564,0.661894
985.59,9.83798,-4.61678,0.691763
985.6,9.87663,-4.52735,0.723171
985.61,9.91406,-4.43736,0.756199
985.62,9.95024,-4.34682,0.790933
985.63,9.98517,-4.25574,0.827463
985.64,10.0188,-4.16414,0.865881
985.65,10.0511,-4.07203,0.906287
985.66,10.0821,-3.97941,0.948784
985.67,10.1117,-3.88631,0.993477
985.68,10.14,-3.79273,1.04048
985.69,10.1668,-3.69868,1.08991
985.7,10.1921,-3.60419,1.14189
985.71,10.216,-3.50926,1.19654
985.72,10.2384,-3.41391,1.25401
985.73,10.2592,-3.31816,1.31441
985.74,10.2784,-3.22201,1.37791
985.75,10.2961,-3.12548,1.44464
985.76,10.312,-3.02859,1.51475
985.77,10.3263,-2.93136,1.58841
985.78,10.3389,-2.8338,1.66578
985.79,10.3497,-2.73592,1.74701
985.8,10.3586,-2.63775,1.83229
985.81,10.3658,-2.53931,1.92179
985.82,10.371,-2.4406,2.01569
985.83,10.3742,-2.34166,2.11416
985.84,10.3755,-2.24249,2.21739
985.85,10.3747,-2.14312,2.32557
985.86,10.3718,-2.04357,2.43888
985.87,10.3668,-1.94387,2.55751
985.88,10.3595,-1.84402,2.68165
985.89,10.35,-1.74406,2.81148
985.9,10.3382,-1.644,2.94718
985.91,10.3239,-1.54388,3.08893
985.92,10.3073,-1.44371,3.2369
985.93,10.2881,-1.34352,3.39125
985.94,10.2663,-1.24333,3.55213
985.95,10.2419,-1.14317,3.71969
985.96,10.2147,-1.04308,3.89406
985.97,10.1848,-0.943062,4.07534
985.98,10.1521,-0.843161,4.26363
985.99,10.1164,-0.743403,4.459
986,10.0777,-0.643817,4.66149
986.01,10.036,-0.544434,4.87113
986.02,9.99117,-0.445285,5.08791
986.03,9.94314,-0.346403,5.31177
986.04,9.89184,-0.247819,5.54265
986.05,9.83722,-0.149568,5.7804
986.06,9.7792,-0.0516845,6.02488
986.07,9.71773,0.0457972,6.27586
986.08,9.65275,0.142841,6.53308
986.09,9.5842,0.239411,6.79621
986.1,9.51202,0.33547,7.0649
986.11,9.43617,0.430981,7.33869
986.12,9.35661,0.525905,7.61709
986.13,9.2733,0.620204,7.89955
986.14,9.18621,0.713839,8.18542
986.15,9.09531,0.80677,8.47403
986.16,9.00059,0.898959,8.7646
986.17,8.90204,0.990365,9.05631
986.18,8.79966,1.08095,9.34826
986.19,8.69346,1.17067,9.6395
986.2,8.58346,1.25949,9.92902
986.21,8.4697,1.34736,10.2157
986.22,8.35222,1.43426,10.4985
986.23,8.23107,1.52013,10.7762
986.24,8.10632,1.60495,11.0476
986.25,7.97804,1.68866,11.3115
986.26,7.84634,1.77125,11.5666
986.27,7.71132,1.85266,11.8116
986.28,7.5731,1.93288,12.0453
986.29,7.43181,2.01185,12.2664
986.3,7.28759,2.08955,12.4737
986.31,7.1406,2.16595,12.6661
986.32,6.991,2.24101,12.8423
986.33,6.83899,2.31472,13.0013
986.34,6.68475,2.38704,13.1422
986.35,6.52848,2.45796,13.2639
986.36,6.37038,2.52744,13.3657
986.37,6.21069,2.59547,13.4469
986.38,6.04961,2.66203,13.5069
986.39,5.88739,2.7271,13.5452
986.4,5.72424,2.79068,13.5615
986.41,5.56042,2.85275,13.5557
986.42,5.39615,2.9133,13.5277
986.43,5.23168,2.97232,13.4776
986.44,5.06723,3.02982,13.4056
986.45,4.90305,3.08579,13.3121
986.46,4.73935,3.14022,13.1976
986.47,4.57637,3.19314,13.0627
986.48,4.41431,3.24453,12.9083
986.49,4.25338,3.2944,12.7351
986.5,4.09378,3.34278,12.5442
986.51,3.9357,3.38965,12.3365
986.52,3.77931,3.43505,12.1133
986.53,3.62479,3.47899,11.8756
986.54,3.47227,3.52147,11.6248
986.55,3.3219,3.56252,11.3621
986.56,3.17382,3.60216,11.0888
986.57,3.02812,3.64042,10.8063
986.58,2.88491,3.6773,10.5158
986.59,2.74429,3.71283,10.2187
986.6,2.60631,3.74704,9.91615
986.61,2.47104,3.77995,9.60951
986.62,2.33853,3.81159,9.29997
986.63,2.20882,3.84198,8.98866
986.64,2.08193,3.87114,8.6767
986.65,1.95786,3.89911,8.36514
986.66,1.83664,3.92591,8.05495
986.67,1.71824,3.95155,7.74705
986.68,1.60266,3.97608,7.44228
986.69,1.48987,3.99952,7.14142
986.7,1.37983,4.02189,6.84518
986.71,1.27251,4.04321,6.55418
986.72,1.16787,4.06352,6.26898
986.73,1.06584,4.08283,5.99009
986.74,0.966389,4.10118,5.71794
986.75,0.869441,4.11857,5.45288
986.76,0.774938,4.13505,5.19522
986.77,0.682813,4.15062,4.94521
986.78,0.592998,4.16531,4.70305
986.79,0.505422,4.17915,4.46888
986.8,0.420013,4.19214,4.2428
986.81,0.336699,4.20432,4.02486
986.82,0.255405,4.2157,3.81507
986.83,0.176059,4.2263,3.61341
986.84,0.0985867,4.23613,3.41984
986.85,0.0229154,4.24522,3.23426
986.86,-0.0510269,4.25358,3.05658
986.87,-0.123311,4.26122,2.88665
986.88,-0.194007,4.26816,2.72433
986.89,-0.263183,4.27442,2.56944
986.9,-0.330906,4.28,2.42182
986.91,-0.397241,4.28492,2.28126
986.92,-0.462251,4.2892,2.14756
986.93,-0.525997,4.29284,2.02051
986.94,-0.588537,4.29585,1.8999
986.95,-0.64993,4.29826,1.78549
986.96,-0.71023,4.30005,1.67707
986.97,-0.76949,4.30125,1.57441
986.98,-0.82776,4.30187,1.47728
986.99,-0.885089,4.30191,1.38546
987,-0.941522,4.30138,1.29874
987.01,-0.997105,4.30029,1.21688
987.02,-1.05188,4.29864,1.13968
987.03,-1.10588,4.29645,1.06691
987.04,-1.15916,4.29371,0.998382
987.05,-1.21174,4.29044,0.933884
987.06,-1.26366,4.28664,0.873222
987.07,-1.31495,4.28231,0.816205
987.08,-1.36564,4.27747,0.762649
987.09,-1.41576,4.27211,0.712375
987.1,-1.46533,4.26625,0.665211
987.11,-1.51439,4.25987,0.620991
987.12,-1.56296,4.253,0.579557
987.13,-1.61105,4.24563,0.540755
987.14,-1.65869,4.23776,0.50444
987.15,-1.7059,4.22941,0.470469
987.16,-1.7527,4.22056,0.438711
987.17,-1.79909,4.21123,0.409036
987.18,-1.84511,4.20143,0.381323
987.19,-1.89075,4.19114,0.355456
987.2,-1.93604,4.18038,0.331324
987.21,-1.98099,4.16914,0.308822
